CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_No,FLAG_OWN_CAR_Yes,FLAG_OWN_REALTY_No,FLAG_OWN_REALTY_Yes,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,SK_ID_CURR
1,225000.0,592560.0,32274.0,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242031
0,90000.0,184500.0,21892.5,184500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,198867
0,72000.0,269550.0,11871.0,225000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,288050
1,135000.0,450000.0,21888.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,393547
0,112500.0,700830.0,21451.5,585000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,192772
0,126000.0,576072.0,26986.5,405000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,307939
0,112500.0,242595.0,12699.0,202500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,125272
0,135000.0,679500.0,19998.0,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129648
2,180000.0,547272.0,43366.5,495000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,275027
0,135000.0,157500.0,8172.0,157500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,422894
0,112500.0,647046.0,18670.5,463500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,281097
0,180000.0,918468.0,30483.0,697500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,237461
0,202500.0,592560.0,40216.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,275830
1,293418.0,2069221.5,59301.0,1849500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,402964
1,157500.0,450000.0,27477.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,264428
0,225000.0,625536.0,22599.0,540000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,233737
0,180000.0,345843.0,37377.0,328500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,404859
1,85500.0,481320.0,13234.5,315000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,344338
0,108000.0,679500.0,22585.5,679500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,114819
0,81000.0,331834.5,14188.5,252000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130697
0,157500.0,312768.0,24840.0,270000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,385535
1,120600.0,270000.0,19332.0,270000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,437038
1,225000.0,942300.0,30528.0,675000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,371668
0,157500.0,450000.0,21109.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,363927
0,112500.0,90000.0,9693.0,90000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,328724
0,405000.0,1339884.0,39307.5,1170000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,124142
2,180000.0,450000.0,27324.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,259462
0,135000.0,390960.0,23755.5,337500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,308393
2,90000.0,202500.0,10125.0,202500.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,349746
0,94500.0,180000.0,11502.0,180000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,339961
0,94500.0,215640.0,17064.0,180000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,183224
0,90000.0,381528.0,18684.0,315000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211132
0,157500.0,1051245.0,37372.5,877500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,446043
0,67500.0,452385.0,17181.0,373500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,237670
0,499500.0,938304.0,33700.5,810000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,361519
2,72000.0,776304.0,25042.5,648000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,310441
1,90000.0,491823.0,25879.5,373500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,304980
0,225000.0,398016.0,31576.5,360000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,206162
0,135000.0,1223010.0,51948.0,1125000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,117781
0,157500.0,1258650.0,52074.0,1125000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,252886
0,202500.0,1125000.0,32895.0,1125000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,284629
1,81000.0,450000.0,22018.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,416093
0,67500.0,161730.0,8388.0,135000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,318823
0,292500.0,253737.0,27454.5,229500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,371019
1,225000.0,728460.0,57685.5,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,189598
0,81000.0,198666.0,13275.0,175500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,213670
1,135000.0,444420.0,24237.0,337500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,415379
0,180000.0,269550.0,24853.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,135144
0,573750.0,1125000.0,44748.0,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,315736
1,90000.0,254700.0,20250.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,278666
0,112500.0,80865.0,4126.5,67500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,157018
0,157500.0,592479.0,32292.0,549000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,369542
0,292500.0,1096020.0,55962.0,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,367482
2,189000.0,490536.0,23859.0,405000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,449908
0,157500.0,441481.5,16771.5,364500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,348618
0,121500.0,227520.0,18103.5,180000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,432050
0,202500.0,765000.0,27234.0,765000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,266560
1,67500.0,622413.0,33894.0,495000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,253669
0,108000.0,361462.5,19737.0,274500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,134759
0,54000.0,67500.0,7218.0,67500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,453156
0,157500.0,592560.0,31153.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,396947
0,90000.0,819432.0,26563.5,684000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,250988
4,225000.0,545040.0,25537.5,450000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,126087
1,247500.0,728460.0,46683.0,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,121324
2,157500.0,1078200.0,31653.0,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,281918
0,112500.0,450000.0,30073.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,303623
0,112500.0,168102.0,20079.0,148500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,360700
2,54000.0,320040.0,12195.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,242405
0,148500.0,312768.0,19989.0,270000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,156348
2,112500.0,675000.0,49248.0,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,381692
0,315000.0,1373629.5,40162.5,1075500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,155765
1,117000.0,840951.0,33480.0,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,296386
0,45000.0,123993.0,8757.0,103500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,427905
1,112500.0,780363.0,31077.0,697500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,225538
0,137250.0,948582.0,27733.5,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,271892
4,225000.0,534204.0,34267.5,495000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,278212
0,180000.0,1129500.0,29794.5,1129500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,427851
0,63000.0,50940.0,5535.0,45000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,439669
1,135000.0,779688.0,42426.0,630000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,254955
2,81000.0,101880.0,10827.0,90000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,410314
1,112500.0,1042006.5,44280.0,958500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,242040
0,81000.0,497520.0,33376.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,187820
2,135000.0,225000.0,14508.0,225000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,213583
0,270000.0,1208304.0,54031.5,1080000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,277786
0,157500.0,225000.0,13725.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,239806
0,202500.0,245002.5,27837.0,211500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,290262
1,247500.0,1532506.5,53397.0,1399500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,391754
1,270000.0,2517300.0,66532.5,2250000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,209417
0,225000.0,269982.0,32170.5,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,127989
1,225000.0,1350000.0,37255.5,1350000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,164184
0,54000.0,454500.0,19255.5,454500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,323641
0,76500.0,610335.0,18634.5,463500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,348837
0,90000.0,67500.0,7267.5,67500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,385757
2,135000.0,203760.0,22072.5,180000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,142957
2,130500.0,900000.0,28390.5,900000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,395840
0,270000.0,835380.0,33259.5,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,105650
0,90000.0,508495.5,24592.5,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,386548
0,67500.0,276277.5,17802.0,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,331965
0,135000.0,450000.0,25834.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,105813
1,112500.0,180000.0,9000.0,180000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,225848
0,112500.0,835380.0,42651.0,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,132620
1,90000.0,180000.0,9000.0,180000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,147589
0,121500.0,855000.0,23643.0,855000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,372007
0,112500.0,472500.0,24255.0,472500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,108199
1,99000.0,104256.0,12501.0,90000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,165206
0,135000.0,180000.0,9000.0,180000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,142578
0,112500.0,592560.0,22698.0,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,130809
0,225000.0,1515415.5,44437.5,1354500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,260850
0,90000.0,634482.0,18310.5,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,354288
0,225000.0,945000.0,30483.0,945000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,231979
1,180000.0,675000.0,41427.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,236552
1,112500.0,497520.0,48595.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,141175
0,135000.0,229500.0,27234.0,229500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,113934
0,135000.0,545040.0,25407.0,450000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,303459
2,54000.0,47970.0,5220.0,45000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,200132
1,90000.0,414792.0,21307.5,315000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,238678
0,112500.0,203760.0,13747.5,180000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,335774
0,112500.0,1082214.0,31770.0,945000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,348493
0,135000.0,469152.0,20007.0,405000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,235787
1,90000.0,521280.0,28408.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,391562
1,90000.0,225000.0,18040.5,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,109111
2,157500.0,728460.0,53010.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,276964
0,130500.0,511249.5,26266.5,382500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,453834
3,135000.0,288873.0,14179.5,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,322385
0,202500.0,1004791.5,53662.5,904500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,434083
0,360000.0,1338367.5,89802.0,1282500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,161363
1,261000.0,958500.0,28156.5,958500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,441581
0,135000.0,894766.5,29700.0,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,323548
1,225000.0,229500.0,11290.5,229500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,376562
0,112500.0,948582.0,27864.0,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,122762
0,157500.0,622413.0,27544.5,495000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,301453
0,162000.0,835380.0,40320.0,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,368339
0,180000.0,1034680.5,37296.0,927000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,152380
1,144000.0,1540867.5,45054.0,1345500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,426606
0,157500.0,270000.0,11439.0,270000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,160431
1,135000.0,52128.0,5742.0,45000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,450717
1,585000.0,1762110.0,50629.5,1575000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,281838
0,315000.0,855000.0,60934.5,855000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,403091
0,112500.0,188460.0,12879.0,135000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,221667
2,90000.0,193392.0,13054.5,153000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,312868
0,81000.0,808650.0,23773.5,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,133701
0,135000.0,749997.0,21492.0,749997.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,356870
0,247500.0,1113840.0,44302.5,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,161654
1,189000.0,562491.0,27189.0,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,317224
0,67500.0,162000.0,6237.0,162000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,245981
0,81000.0,791532.0,25663.5,567000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,276870
0,225000.0,1067940.0,31356.0,765000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,119488
0,180000.0,272520.0,19957.5,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,230550
0,121500.0,301896.0,27819.0,252000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,109650
0,67500.0,139113.0,13756.5,130500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,326400
0,225000.0,273636.0,15408.0,247500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,358807
0,135000.0,157500.0,7875.0,157500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,199292
0,180000.0,232344.0,11308.5,157500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,324441
0,225000.0,225000.0,21919.5,225000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,437270
1,171000.0,269550.0,19300.5,225000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,132845
0,135000.0,904500.0,38322.0,904500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,323809
1,135000.0,562491.0,27189.0,454500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,138172
1,63000.0,104256.0,8194.5,90000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,431820
0,162000.0,479974.5,26167.5,364500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129064
0,180000.0,629320.5,32130.0,508500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,349852
0,157500.0,354276.0,23805.0,292500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,215043
2,58500.0,269550.0,14751.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,377549
0,270000.0,805536.0,32076.0,720000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,342575
1,360000.0,296505.0,23904.0,247500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,173756
0,135000.0,523237.5,24520.5,432000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,427910
1,112500.0,508495.5,38146.5,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,233307
0,99000.0,292500.0,14625.0,292500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,207216
0,180000.0,497520.0,33376.5,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,159952
0,90000.0,490495.5,26131.5,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,229132
1,202500.0,225000.0,24232.5,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,400100
0,81000.0,248760.0,25488.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,196520
0,90000.0,787131.0,26014.5,679500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,410265
0,171000.0,1170000.0,60579.0,1170000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,192645
2,67500.0,142200.0,9630.0,112500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,352338
2,135000.0,1800000.0,62568.0,1800000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,118050
1,157500.0,203760.0,21006.0,180000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,179081
0,112500.0,187704.0,9256.5,148500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,351316
0,157500.0,646920.0,18670.5,540000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,123429
2,90000.0,341280.0,24961.5,270000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,426433
0,90000.0,239850.0,23494.5,225000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,440976
0,202500.0,157500.0,7875.0,157500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,279822
0,78300.0,143910.0,13455.0,135000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,192369
0,360000.0,307557.0,14796.0,265500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,106537
2,139500.0,1320975.0,43654.5,1183500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,422893
2,360000.0,1157958.0,49059.0,1035000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,444629
0,405000.0,270000.0,13783.5,270000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,114629
0,72000.0,161730.0,7123.5,135000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,238005
0,324000.0,545040.0,25537.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,210711
0,135000.0,700830.0,20214.0,585000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,215681
0,135000.0,215640.0,14715.0,180000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,412769
1,225000.0,315000.0,24867.0,315000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,348801
0,90000.0,760225.5,30145.5,679500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,352717
0,202500.0,862560.0,25218.0,720000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,399239
0,112500.0,117162.0,12748.5,103500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,168626
1,180000.0,391090.5,15430.5,297000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,121114
0,112500.0,254700.0,17019.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,102533
0,247500.0,1035832.5,30415.5,904500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,310264
0,315000.0,398016.0,25564.5,360000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,249158
1,135000.0,101880.0,12217.5,90000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,400795
0,90000.0,253737.0,23607.0,229500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,390799
0,135000.0,180000.0,9000.0,180000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,111591
0,202500.0,738567.0,23953.5,616500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,415062
0,360000.0,1305000.0,38155.5,1305000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,400944
0,99000.0,566055.0,16681.5,472500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,156325
0,157500.0,373500.0,29506.5,373500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,288908
1,270000.0,1454094.0,41670.0,1138500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,410086
0,94500.0,1267735.5,37066.5,1107000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,348407
1,157500.0,545040.0,31419.0,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,161240
0,63000.0,545040.0,20677.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,307751
0,135000.0,1078200.0,31653.0,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,415589
0,157500.0,1065433.5,45270.0,913500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,393434
4,270000.0,215640.0,15466.5,180000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,122922
0,198000.0,200493.0,15646.5,162000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,421089
0,157500.0,657000.0,23598.0,657000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,437018
0,112500.0,508495.5,24592.5,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,329704
0,342000.0,753840.0,24448.5,540000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,373601
0,360000.0,760225.5,32337.0,679500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,309989
0,157500.0,508495.5,22527.0,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,141984
1,67500.0,599472.0,33601.5,517500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,311849
1,135000.0,521280.0,28408.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,340220
2,94500.0,675000.0,21906.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,404546
1,81000.0,454500.0,24214.5,454500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,302134
1,112500.0,355536.0,18153.0,270000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,107911
1,243000.0,830214.0,29542.5,693000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,450132
