index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_No,FLAG_OWN_CAR_Yes,FLAG_OWN_REALTY_No,FLAG_OWN_REALTY_Yes,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special
233921,370960,1,Cash loans,N,Y,0,171000.0,810000.0,34317.0,810000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
204308,336857,1,Cash loans,N,N,0,112500.0,545040.0,26509.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
183260,312408,1,Cash loans,Y,Y,0,81000.0,755190.0,38686.5,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
69050,180084,1,Cash loans,N,N,0,90000.0,256500.0,18715.5,256500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
171801,299107,1,Cash loans,N,Y,0,225000.0,1168452.0,41526.0,837000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
225207,360854,1,Cash loans,N,Y,1,117000.0,601470.0,30838.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
169449,296396,1,Cash loans,N,Y,0,103500.0,781920.0,28215.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47628,155170,1,Cash loans,N,Y,2,81000.0,418500.0,20484.0,418500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240374,378402,1,Cash loans,N,Y,0,112500.0,1125000.0,47794.5,1125000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
76401,188596,1,Cash loans,Y,Y,0,135000.0,1256400.0,36864.0,900000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
145463,268670,1,Cash loans,Y,Y,0,202500.0,1024740.0,55719.0,900000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
76902,189171,1,Cash loans,N,Y,0,85500.0,47970.0,5539.5,45000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
293878,440474,1,Cash loans,N,N,0,225000.0,540000.0,39294.0,540000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32916,138149,1,Cash loans,N,Y,0,135000.0,389844.0,21276.0,315000.0,Incomplete higher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140062,262411,1,Cash loans,N,Y,0,112500.0,545040.0,25407.0,450000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
126285,246454,1,Revolving loans,Y,Y,1,90000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
283206,428001,1,Cash loans,N,Y,1,112500.0,165024.0,8154.0,108000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46171,153489,1,Cash loans,N,Y,2,216000.0,765000.0,22495.5,765000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
302144,450048,1,Cash loans,N,Y,0,157500.0,127350.0,15241.5,112500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
197853,329397,1,Revolving loans,Y,N,0,121500.0,180000.0,9000.0,180000.0,Incomplete higher,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
297372,444524,1,Cash loans,N,Y,0,90000.0,765522.0,24822.0,639000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
273601,417123,1,Cash loans,Y,N,1,112500.0,152820.0,18265.5,135000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
130988,251925,1,Cash loans,Y,Y,0,204300.0,537322.5,39231.0,486000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33768,139122,1,Cash loans,N,Y,0,202500.0,730017.0,32287.5,652500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46533,153909,1,Cash loans,N,Y,0,157500.0,417024.0,25470.0,360000.0,Lower secondary,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
88260,202467,1,Cash loans,N,N,0,112500.0,286704.0,13414.5,247500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14406,116807,1,Cash loans,N,Y,1,585000.0,1240614.0,41130.0,1111500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
252042,391636,1,Cash loans,N,N,0,49500.0,225000.0,14508.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
144729,267821,1,Cash loans,Y,N,2,225000.0,1078200.0,31653.0,900000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
155079,279759,1,Cash loans,Y,Y,2,112500.0,545040.0,26640.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
73095,184747,1,Cash loans,Y,Y,0,405000.0,545040.0,26640.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33976,139373,1,Cash loans,Y,Y,0,157500.0,1323000.0,37692.0,1323000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
19714,122986,1,Cash loans,N,N,0,94500.0,472500.0,24255.0,472500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4860,105683,1,Cash loans,N,N,0,135000.0,284400.0,18643.5,225000.0,Incomplete higher,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63252,173358,1,Cash loans,Y,Y,0,45000.0,118692.0,10885.5,108000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2908,103390,1,Cash loans,N,Y,0,292500.0,550980.0,43659.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
202139,334322,1,Cash loans,N,Y,0,112500.0,265536.0,13684.5,180000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67875,178709,1,Cash loans,N,Y,0,144000.0,855000.0,30708.0,855000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36283,142015,1,Cash loans,N,Y,1,63000.0,450000.0,30573.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
114288,232538,1,Cash loans,N,Y,0,90000.0,544491.0,16047.0,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
110547,228237,1,Cash loans,Y,N,1,81000.0,417024.0,28210.5,360000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198790,330483,1,Cash loans,N,N,0,157500.0,679500.0,24070.5,679500.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
169885,296895,1,Cash loans,Y,Y,0,144000.0,1588500.0,56664.0,1588500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
191145,321629,1,Cash loans,N,Y,0,270000.0,1206954.0,35419.5,945000.0,Lower secondary,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70287,181531,1,Revolving loans,N,Y,0,171000.0,450000.0,22500.0,450000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75145,187147,1,Cash loans,N,Y,1,180000.0,640080.0,29970.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
132141,253256,1,Cash loans,N,N,0,72000.0,640080.0,31131.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256344,396635,1,Cash loans,N,Y,0,292500.0,1288350.0,37800.0,1125000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
105680,222620,1,Cash loans,N,N,0,180000.0,745119.0,38173.5,666000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
130082,250871,1,Cash loans,Y,Y,2,202500.0,646920.0,25065.0,540000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52179,160425,1,Revolving loans,Y,Y,1,135000.0,135000.0,6750.0,270000.0,Higher education,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
153422,277836,1,Cash loans,N,N,0,360000.0,1303812.0,38119.5,1138500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55982,164870,1,Cash loans,N,Y,1,225000.0,816660.0,26473.5,585000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
215704,349933,1,Cash loans,N,Y,0,67500.0,284400.0,20740.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292098,438387,1,Cash loans,N,Y,0,90000.0,536917.5,22702.5,463500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
138927,261090,1,Cash loans,N,N,1,117450.0,824823.0,23769.0,688500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
285293,430412,1,Cash loans,N,N,0,126000.0,297130.5,15687.0,256500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
105057,221909,1,Revolving loans,Y,N,2,135000.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4625,105410,1,Cash loans,N,Y,1,157500.0,909697.5,46579.5,747000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
269158,411918,1,Cash loans,N,N,0,270000.0,1227901.5,52155.0,1129500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250125,389396,1,Cash loans,N,N,0,180000.0,1099872.0,58050.0,1039500.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
161667,287420,1,Cash loans,Y,Y,0,157500.0,331834.5,20182.5,252000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
188772,318855,1,Cash loans,N,N,0,157500.0,99000.0,4945.5,99000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
202235,334437,1,Cash loans,N,N,1,112500.0,339241.5,16627.5,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
273238,416722,1,Cash loans,N,Y,0,180000.0,157500.0,14575.5,157500.0,Incomplete higher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
274635,418307,1,Cash loans,Y,Y,1,189000.0,408780.0,19881.0,337500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107534,224754,1,Cash loans,N,N,0,157500.0,338832.0,26901.0,292500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
269323,412117,1,Cash loans,N,Y,1,90000.0,486459.0,23791.5,342000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
205869,338626,1,Cash loans,N,Y,0,225000.0,550980.0,40221.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
237063,374581,1,Revolving loans,Y,Y,0,112500.0,337500.0,16875.0,337500.0,Higher education,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
245696,384336,1,Cash loans,Y,N,2,225000.0,349258.5,13432.5,301500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
125167,245153,1,Cash loans,N,Y,0,157500.0,1133748.0,33277.5,990000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
279306,423548,1,Cash loans,N,Y,0,67500.0,99000.0,6826.5,99000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
190651,321059,1,Cash loans,N,N,0,76500.0,454500.0,19107.0,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
278013,422140,1,Cash loans,N,N,0,121500.0,192528.0,9495.0,126000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
282110,426749,1,Cash loans,Y,Y,0,157500.0,301464.0,20277.0,238500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
152408,276649,1,Cash loans,N,N,0,90000.0,566055.0,16681.5,472500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
298677,446020,1,Cash loans,Y,Y,2,81000.0,331920.0,18135.0,225000.0,Lower secondary,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8539,109941,1,Cash loans,Y,Y,2,180000.0,585000.0,46219.5,585000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
171889,299209,1,Cash loans,N,N,1,171000.0,675000.0,53460.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
268856,411564,1,Cash loans,Y,Y,1,450000.0,746280.0,54436.5,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
288942,434743,1,Cash loans,N,N,0,58500.0,121500.0,8248.5,121500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
107107,224269,1,Cash loans,N,Y,0,135000.0,225000.0,11911.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
306782,455433,1,Cash loans,N,Y,0,225000.0,727785.0,21406.5,607500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
173239,300755,1,Cash loans,N,Y,0,202500.0,354276.0,16645.5,292500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
115714,234185,1,Cash loans,N,Y,0,90000.0,284400.0,22599.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18802,121927,1,Cash loans,Y,Y,1,202500.0,196677.0,21312.0,184500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22439,126112,1,Cash loans,N,N,0,135000.0,808650.0,23773.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63945,174148,1,Cash loans,N,Y,0,126000.0,808650.0,26086.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176107,304067,1,Cash loans,N,Y,0,157500.0,275040.0,10008.0,180000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14008,116330,1,Cash loans,N,Y,0,270000.0,1546020.0,45333.0,1350000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
85055,198675,1,Cash loans,N,Y,0,135000.0,640080.0,24259.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
182397,311408,1,Cash loans,N,Y,0,99000.0,450000.0,23562.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
232781,369611,1,Cash loans,N,Y,0,81000.0,540000.0,17419.5,540000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
257164,397596,1,Cash loans,N,N,0,112500.0,942300.0,27679.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56720,165731,1,Cash loans,Y,Y,0,360000.0,1006920.0,51543.0,900000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
290549,436609,1,Revolving loans,Y,Y,2,103500.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
159246,284613,1,Cash loans,N,Y,0,135000.0,521280.0,35392.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
257225,397663,1,Cash loans,N,Y,0,157950.0,675000.0,23202.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38581,144687,1,Cash loans,N,N,0,180000.0,53910.0,3964.5,45000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
307438,456176,1,Cash loans,N,Y,0,171000.0,1436850.0,42142.5,1125000.0,Incomplete higher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
221537,356629,1,Cash loans,Y,Y,1,207000.0,474048.0,28773.0,360000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
81720,194765,1,Cash loans,Y,Y,0,315000.0,1724688.0,54283.5,1575000.0,Incomplete higher,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
306150,454712,1,Cash loans,Y,N,0,99000.0,675000.0,21906.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
126878,247144,1,Cash loans,N,N,0,180000.0,225000.0,11781.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71173,182552,1,Cash loans,N,Y,1,90000.0,458725.5,27873.0,396000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165186,291485,1,Revolving loans,N,Y,0,90000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
175409,303261,1,Cash loans,N,Y,0,180000.0,547272.0,43366.5,495000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
142333,265033,1,Cash loans,N,Y,1,180000.0,536917.5,19413.0,463500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
110427,228091,1,Cash loans,N,Y,1,135000.0,643500.0,31086.0,643500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
123795,243564,1,Cash loans,N,N,0,180000.0,675000.0,36616.5,675000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
295207,442008,1,Cash loans,Y,N,0,112500.0,573628.5,22576.5,463500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
297529,444695,1,Cash loans,Y,N,0,234000.0,592560.0,32143.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
228341,364491,1,Cash loans,N,Y,0,223425.0,497520.0,39438.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43041,149826,1,Cash loans,Y,Y,1,180000.0,270000.0,14778.0,270000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
201964,334116,1,Cash loans,Y,Y,0,382500.0,1125000.0,47794.5,1125000.0,Incomplete higher,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
251112,390560,1,Cash loans,Y,Y,0,202500.0,1762110.0,48586.5,1575000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
234464,371602,1,Cash loans,N,Y,1,112500.0,545040.0,25537.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
122389,241897,1,Cash loans,N,Y,2,144000.0,469152.0,28350.0,405000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
135528,257190,1,Revolving loans,N,Y,1,81000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281919,426552,1,Cash loans,N,Y,0,270000.0,696150.0,32386.5,562500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83413,196749,1,Cash loans,N,Y,2,76500.0,355536.0,19417.5,270000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
162073,287900,1,Cash loans,Y,Y,0,135000.0,592560.0,32274.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
94112,209285,1,Cash loans,Y,Y,0,202500.0,675000.0,26154.0,675000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
146820,270223,1,Cash loans,N,N,2,315000.0,1039500.0,30523.5,1039500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
247838,386755,1,Cash loans,N,Y,1,135000.0,1074100.5,54972.0,882000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
269359,412158,1,Cash loans,N,Y,0,202500.0,640080.0,29970.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64512,174808,1,Cash loans,N,Y,0,112500.0,785250.0,25461.0,562500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29054,133755,1,Cash loans,Y,Y,0,130500.0,1099350.0,32274.0,787500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32132,137257,1,Cash loans,N,Y,0,202500.0,261648.0,12325.5,207000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
146211,269527,1,Cash loans,Y,Y,0,180000.0,545040.0,26640.0,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290381,436414,1,Cash loans,N,Y,0,67500.0,269550.0,14242.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7301,108504,1,Cash loans,N,N,0,130500.0,582228.0,18909.0,486000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
88753,203047,1,Cash loans,Y,Y,2,180000.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179477,307978,1,Revolving loans,N,Y,1,63000.0,202500.0,10125.0,202500.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32969,138212,1,Cash loans,Y,N,0,180000.0,573628.5,27724.5,463500.0,Higher education,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
82954,196209,1,Cash loans,N,Y,0,90000.0,253737.0,20178.0,229500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289522,435416,1,Cash loans,N,Y,1,81000.0,450000.0,22018.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176715,304781,1,Cash loans,Y,Y,0,90000.0,544491.0,17694.0,454500.0,Lower secondary,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
304082,452309,1,Cash loans,N,N,1,162000.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174272,301959,1,Cash loans,Y,N,0,157500.0,1056447.0,29182.5,922500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163595,289643,1,Cash loans,N,N,0,157500.0,450000.0,21888.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13372,115593,1,Cash loans,N,N,3,67500.0,1078200.0,31522.5,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
298052,445302,1,Cash loans,N,Y,0,90000.0,755190.0,38686.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
